event_id,origintime,event_magnitude,event_azimuth_from_crater_deg,station,frequency_band,frequency_min_hz,frequency_max_hz,window_index,reference,coda_rms,denominator_rms,site_ratio,snr
2025p910674,2025-12-03T22:47:13.676Z,4.780924459628688,158.96376595736206,MAVZ,1-10Hz,1.0,10.0,2,OTVZ,2.467345319273916e-06,2.2237348373587265e-06,1.109550148615984,2.5207227649911927
2025p910674,2025-12-03T22:47:13.676Z,4.780924459628688,158.96376595736206,TRVZ,1-10Hz,1.0,10.0,2,OTVZ,1.9737609908967417e-06,2.2237348373587265e-06,0.887588285139745,62.37456960120814
2025p910674,2025-12-03T22:47:13.676Z,4.780924459628688,158.96376595736206,TUVZ,1-10Hz,1.0,10.0,2,OTVZ,5.309875437180603e-06,2.2237348373587265e-06,2.3878186139708477,39.0044852179242
2025p969626,2025-12-25T18:16:50.734Z,4.71959311567875,166.7650367596879,OTVZ,1-10Hz,1.0,10.0,0,OTVZ,3.3107816626306036e-06,3.3107816626306036e-06,1.0,18.94187886289612
2025p969626,2025-12-25T18:16:50.734Z,4.71959311567875,166.7650367596879,SNVZ,1-10Hz,1.0,10.0,0,OTVZ,1.9810189174251746e-06,3.3107816626306036e-06,0.598353838848782,11.76794100889385
2025p969626,2025-12-25T18:16:50.734Z,4.71959311567875,166.7650367596879,ETVZ,1-10Hz,1.0,10.0,0,OTVZ,3.918314360276181e-06,3.3107816626306036e-06,1.1835012874762807,16.273074532484905
2025p969626,2025-12-25T18:16:50.734Z,4.71959311567875,166.7650367596879,NGZ,1-10Hz,1.0,10.0,0,OTVZ,2.994629428435042e-06,3.3107816626306036e-06,0.9045082803967325,18.337950570027175
2025p969626,2025-12-25T18:16:50.734Z,4.71959311567875,166.7650367596879,WTVZ,1-10Hz,1.0,10.0,0,OTVZ,2.5383755179466476e-06,3.3107816626306036e-06,0.7666997635627124,11.487146415855118
2025p969626,2025-12-25T18:16:50.734Z,4.71959311567875,166.7650367596879,NOVZ,1-10Hz,1.0,10.0,0,OTVZ,2.6235445878242986e-06,3.3107816626306036e-06,0.7924245254335932,12.78549624550282
2025p969626,2025-12-25T18:16:50.734Z,4.71959311567875,166.7650367596879,KRVZ,1-10Hz,1.0,10.0,0,OTVZ,2.188842153875982e-06,3.3107816626306036e-06,0.661125491475878,9.09511380488025
2025p969626,2025-12-25T18:16:50.734Z,4.71959311567875,166.7650367596879,TMVZ,1-10Hz,1.0,10.0,0,OTVZ,3.122287263060217e-06,3.3107816626306036e-06,0.9430664964416237,14.277143125458412
2025p969626,2025-12-25T18:16:50.734Z,4.71959311567875,166.7650367596879,NTVZ,1-10Hz,1.0,10.0,0,OTVZ,1.92067654194385e-06,3.3107816626306036e-06,0.5801278180385244,7.171743441614971
2025p969626,2025-12-25T18:16:50.734Z,4.71959311567875,166.7650367596879,COVZ,1-10Hz,1.0,10.0,0,OTVZ,2.8143724901216585e-06,3.3107816626306036e-06,0.8500628482657114,14.111240690413643
2025p969626,2025-12-25T18:16:50.734Z,4.71959311567875,166.7650367596879,FWVZ,1-10Hz,1.0,10.0,0,OTVZ,1.83440624706284e-06,3.3107816626306036e-06,0.5540704383403224,15.674731738023382
2025p969626,2025-12-25T18:16:50.734Z,4.71959311567875,166.7650367596879,WHVZ,1-10Hz,1.0,10.0,0,OTVZ,2.586966038778412e-06,3.3107816626306036e-06,0.7813762133510552,39.59399095620517
2025p969626,2025-12-25T18:16:50.734Z,4.71959311567875,166.7650367596879,TWVZ,1-10Hz,1.0,10.0,0,OTVZ,1.2677483813684422e-06,3.3107816626306036e-06,0.38291512716702203,4.3395389357344865
2025p969626,2025-12-25T18:16:50.734Z,4.71959311567875,166.7650367596879,MAVZ,1-10Hz,1.0,10.0,0,OTVZ,3.4475510306074144e-06,3.3107816626306036e-06,1.0413102952455462,32.482022292382425
2025p969626,2025-12-25T18:16:50.734Z,4.71959311567875,166.7650367596879,TRVZ,1-10Hz,1.0,10.0,0,OTVZ,2.99823894585544e-06,3.3107816626306036e-06,0.9055985115832643,23.118252634013622
2025p969626,2025-12-25T18:16:50.734Z,4.71959311567875,166.7650367596879,TUVZ,1-10Hz,1.0,10.0,0,OTVZ,5.214709180372963e-06,3.3107816626306036e-06,1.5750688845574858,25.112795188582137
2025p969626,2025-12-25T18:16:50.734Z,4.71959311567875,166.7650367596879,OTVZ,1-10Hz,1.0,10.0,1,OTVZ,3.2028785440984692e-06,3.2028785440984692e-06,1.0,18.32453588820403
2025p969626,2025-12-25T18:16:50.734Z,4.71959311567875,166.7650367596879,SNVZ,1-10Hz,1.0,10.0,1,OTVZ,2.054746218654712e-06,3.2028785440984692e-06,0.6415311072100214,12.205906807192147
2025p969626,2025-12-25T18:16:50.734Z,4.71959311567875,166.7650367596879,ETVZ,1-10Hz,1.0,10.0,1,OTVZ,2.9919216269685555e-06,3.2028785440984692e-06,0.9341352117398841,12.425691038117998
