combination_name,combination_code,seismic_velocity_mps,seismic_velocity_kmps,best_x_m,best_y_m,best_z_m,best_rms_s,best_source_lag_s,stations_used
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S1I2S2I2S1I2S1I1S2I1,3300.0,3.3,1827944.0,5661392.0,1666.013062,0.9676674789374651,-0.5824381099747601,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_2,S1I1S2I1S1I2S2I2S1I2,3000.0,3.0,1828328.0,5662160.0,1795.425903,0.9677336911183103,0.3795521617554366,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S1I1S1I1S1I2S1I1S1I2,2500.0,2.5,1828520.0,5662160.0,1702.077515,0.9681952771072028,0.7985547216203683,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_2,S2I2S1I1S1I1S2I2S2I2,3300.0,3.3,1828232.0,5662160.0,1873.492554,0.9682270626839962,0.2039755016574416,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_2,S2I1S2I2S1I1S1I2S1I2,3300.0,3.3,1827944.0,5662352.0,2080.786133,0.9683781701974362,-0.3789183937652661,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S2I2S2I1S1I1S1I1S2I1,3300.0,3.3,1828136.0,5661680.0,1731.645752,0.9694478170837212,-0.5472846260194189,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_2,S2I1S1I2S2I1S2I2S1I2,2500.0,2.5,1828136.0,5662448.0,1978.485596,0.9701622916953271,-0.1529972176684833,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S1I2S1I1S2I2S1I2S2I1,3300.0,3.3,1828040.0,5661680.0,1747.83252,0.9702473524706408,0.16885965498615577,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S2I1S2I1S1I2S1I1S1I2,3300.0,3.3,1828424.0,5662256.0,1795.46814,0.9704071691937479,0.052511027554924004,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S2I1S2I1S1I1S1I1S1I2,2500.0,2.5,1828328.0,5662352.0,1871.990356,0.9704298819560825,0.1538940965588921,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S1I2S2I2S1I1S2I2S1I1,3300.0,3.3,1827848.0,5661776.0,1864.244263,0.9706127696030703,-0.6088780958539809,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S1I1S1I2S1I2S2I1S1I1,3300.0,3.3,1828424.0,5661680.0,1639.828735,0.9711507247453844,-0.7039058981751591,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S2I1S2I1S2I1S1I1S1I2,2500.0,2.5,1828232.0,5662448.0,1918.638916,0.9712329624434619,-0.043166544798166485,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_2,S2I2S2I1S1I2S2I2S2I2,3000.0,3.0,1828232.0,5661968.0,1833.125488,0.9713511108140173,0.41599690829816094,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S1I2S1I2S1I2S2I2S2I1,2500.0,2.5,1828040.0,5661392.0,1631.406128,0.9715152567866748,0.09223513105343102,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_2,S1I2S1I2S1I2S1I2S1I2,3300.0,3.3,1827848.0,5662064.0,2029.3927,0.972152859479885,0.5455236176296465,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S1I1S2I1S1I2S2I1S2I1,2500.0,2.5,1828520.0,5661488.0,1549.203247,0.972614516651543,-0.3509052157553443,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_2,S2I2S2I1S1I1S2I2S2I2,3300.0,3.3,1828136.0,5662160.0,1946.274292,0.973272030123383,-0.021741676103810725,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S1I2S2I2S1I2S2I2S2I1,2500.0,2.5,1827944.0,5661392.0,1666.013062,0.9733013763110936,-0.11774960410098104,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S2I2S1I1S1I1S2I2S1I1,3300.0,3.3,1828232.0,5661872.0,1779.748779,0.9735414092783574,-0.10637471375527045,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S1I1S2I2S2I1S2I1S2I1,3300.0,3.3,1828136.0,5661776.0,1782.875366,0.9740860587196775,-1.5090182131585042,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S1I2S2I1S2I2S2I2S1I1,3300.0,3.3,1828040.0,5661776.0,1817.950928,0.9750075919644628,-0.12224431081647076,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_2,S2I1S1I2S1I1S2I2S1I2,3000.0,3.0,1828232.0,5662352.0,1933.467285,0.975901889240579,-0.22249198121088404,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S2I2S1I2S2I1S1I1S1I1,3300.0,3.3,1827944.0,5661968.0,1945.640259,0.976551635102678,-0.7734601054724429,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S1I1S1I2S1I2S1I1S2I2,3300.0,3.3,1828232.0,5661968.0,1833.125488,0.9768389043530951,-0.13799205990541008,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S1I2S1I2S2I2S2I2S1I1,3000.0,3.0,1827944.0,5661680.0,1773.920288,0.9770186555358921,-0.15952850512747876,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S2I2S1I1S2I2S2I2S2I1,3300.0,3.3,1828232.0,5661680.0,1707.919678,0.9771802789920166,-0.17561801220571488,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_2,S1I2S1I1S2I1S1I2S2I2,2500.0,2.5,1827944.0,5662256.0,2088.119141,0.9773678320451284,0.6872175986581419,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S1I2S1I2S1I1S2I2S1I1,3300.0,3.3,1827944.0,5661776.0,1826.723999,0.977830090852289,-0.38744447743686583,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_2,S2I2S1I1S1I2S2I2S2I2,2500.0,2.5,1828328.0,5661968.0,1780.70813,0.9779173801722479,0.8947608202739401,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S1I1S2I2S1I2S2I1S2I1,3000.0,3.0,1828328.0,5661488.0,1598.106201,0.9788633413542452,-0.9685847170111013,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S1I1S2I2S1I1S2I1S2I1,3000.0,3.0,1828232.0,5661680.0,1707.919678,0.9788683585716426,-1.2149152851976348,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S1I1S2I1S1I1S2I1S2I1,3300.0,3.3,1828424.0,5661776.0,1675.246094,0.9791434690424763,-0.9726384058243595,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S1I2S1I2S1I1S2I2S2I1,3300.0,3.3,1827944.0,5661680.0,1773.920288,0.9791822619317901,-0.5543391566052973,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S2I2S1I1S2I2S1I1S1I1,3300.0,3.3,1828328.0,5661776.0,1708.478394,0.9796175995936871,-0.05263456635385779,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S1I1S1I1S2I1S1I2S2I1,2500.0,2.5,1828040.0,5661968.0,1927.026855,0.9797184231648369,-0.0680750111678318,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S1I1S1I1S2I1S1I1S1I1,2500.0,2.5,1828328.0,5662064.0,1806.550293,0.980034161913117,-0.15487913735751047,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S1I1S1I1S2I1S2I2S2I1,3000.0,3.0,1828232.0,5661872.0,1779.748779,0.9803877400392096,-0.5154737776761664,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S2I2S2I1S1I1S1I1S1I1,3000.0,3.0,1828136.0,5661872.0,1836.069458,0.9806996614818331,-0.27577363628247653,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_2,S1I1S2I2S1I1S2I2S2I2,3300.0,3.3,1828040.0,5662160.0,2012.584229,0.9817033318305636,-0.6092329602082834,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S1I1S1I2S1I2S2I1S2I1,2500.0,2.5,1828424.0,5661488.0,1577.636108,0.9818235462365811,-0.5074371014273789,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_2,S1I1S2I1S1I1S2I2S1I2,2500.0,2.5,1828232.0,5662352.0,1933.467285,0.9822649928454944,0.31518857886640517,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S1I1S1I2S2I2S2I1S1I1,3300.0,3.3,1828328.0,5661776.0,1708.478394,0.9825655384896675,-0.8653319445651249,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_2,S2I1S2I2S2I2S2I2S2I2,3300.0,3.3,1828136.0,5662160.0,1946.274292,0.9828160701844991,-0.5921951842353115,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S2I2S2I2S2I1S1I1S1I1,3000.0,3.0,1827848.0,5661872.0,1910.128296,0.9828189316462929,-0.8393910629540183,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S2I2S1I2S2I1S1I1S2I1,3300.0,3.3,1827944.0,5661776.0,1826.723999,0.9828885566035659,-0.9021506596575637,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_2,S2I2S2I1S2I2S2I2S2I2,3000.0,3.0,1828136.0,5662064.0,1926.312866,0.9836867113007172,0.21704206069654966,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_2,S1I2S2I1S2I1S1I2S1I2,2500.0,2.5,1827752.0,5662352.0,2219.299072,0.9845296174836057,0.5431074372143909,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S1I1S1I1S2I2S1I1S1I2,2500.0,2.5,1828424.0,5662256.0,1795.46814,0.9847850748490135,0.6089689964691389,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S2I1S2I1S1I2S1I1S1I2,3000.0,3.0,1828424.0,5662160.0,1740.991333,0.9849855998866686,0.20967375195732812,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S2I2S2I1S2I1S2I2S1I1,3000.0,3.0,1828040.0,5661968.0,1927.026855,0.9850455935399244,-0.3981283585338254,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_2,S1I1S2I1S2I2S2I2S1I2,2500.0,2.5,1828232.0,5662256.0,1871.278687,0.9852272276312123,0.4516697706366338,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S2I2S1I1S1I2S1I1S2I2,3300.0,3.3,1828328.0,5661968.0,1780.70813,0.986314312502897,0.43244067544691556,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S1I1S1I1S2I1S1I1S1I2,3000.0,3.0,1828328.0,5662544.0,1871.070679,0.9867923284880892,-0.015277298599334266,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S2I1S1I2S2I1S2I1S1I1,2500.0,2.5,1828328.0,5661968.0,1780.70813,0.9874006211961553,-0.8571775437417595,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_2,S2I1S2I1S2I2S1I1S1I2,2500.0,2.5,1828328.0,5662256.0,1832.388062,0.9874892335957838,0.28245859897954395,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S1I2S2I2S2I1S2I2S2I1,3300.0,3.3,1827752.0,5661680.0,1892.618652,0.9876583154959389,-0.9655903659097381,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S2I2S1I2S2I1S2I2S1I1,2500.0,2.5,1827944.0,5661872.0,1879.445679,0.9882200426594279,-0.27541259443199895,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S1I2S2I2S1I2S2I2S1I1,3000.0,3.0,1827944.0,5661584.0,1737.253296,0.9882611836062581,-0.19937992704581103,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S2I1S1I1S2I2S2I1S2I2,3300.0,3.3,1828616.0,5662160.0,1662.350708,0.9882713635143155,-0.28624359894288015,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S2I1S1I1S1I2S2I1S2I2,3000.0,3.0,1828712.0,5662064.0,1605.389038,0.9883779319504291,0.003745329485366433,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_2/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_2,S1I1S2I1S2I1S2I2S1I2,2500.0,2.5,1828136.0,5662448.0,1978.485596,0.9884347150457252,0.11456459129985568,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S2I1S2I2S1I2S2I1S1I1,3300.0,3.3,1828328.0,5661680.0,1673.186646,0.9886591624351679,-1.0258077885079142,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S2I2S1I2S2I2S1I1S1I1,2500.0,2.5,1828040.0,5661680.0,1747.83252,0.9889377120938035,-0.057347304024346,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S1I2S2I2S2I2S2I2S1I1,3000.0,3.0,1827848.0,5661680.0,1823.050049,0.9891952242009616,-0.38186768318940045,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_2/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S2I1S1I1S2I1S2I1S1I1,3300.0,3.3,1828520.0,5662064.0,1695.895142,0.9911120972939116,-0.8878461684594674,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_2,S1I2S2I2S1I2S1I2S2I2,2500.0,2.5,1827752.0,5661872.0,1964.508057,0.9912224795084185,0.5937917654414127,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_1,S2I2S1I1S2I1S1I2S1I1,2500.0,2.5,1827944.0,5661968.0,1945.640259,0.9913975133553656,0.29450589585885856,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_2,S1I2S1I2S1I2S1I2S1I2,3000.0,3.0,1827848.0,5662064.0,2029.3927,0.9924696118396735,0.6690340591067704,5
ETVZ:seis_pick_2/inf_pick_1 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_2/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_2,S2I1S2I2S2I2S2I2S2I2,3000.0,3.0,1828136.0,5662064.0,1926.312866,0.9925799414259394,-0.44438319106003554,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_1,S1I2S2I2S2I2S1I1S2I1,3300.0,3.3,1827944.0,5661488.0,1710.052002,0.993589853189975,-0.7154231114593854,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S1I1S1I2S1I2S1I1S2I2,3000.0,3.0,1828232.0,5661968.0,1833.125488,0.9946167246682425,-0.016503726899994752,5
ETVZ:seis_pick_1/inf_pick_1 | NGZ:seis_pick_1/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_2/inf_pick_2,S1I1S1I2S1I1S1I1S2I2,2500.0,2.5,1828136.0,5662160.0,1946.274292,0.9947443153424201,-0.06227897913958014,5
ETVZ:seis_pick_1/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_2/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_2/inf_pick_1,S1I2S1I1S2I2S1I2S2I1,3000.0,3.0,1828040.0,5661584.0,1704.531738,0.994809243216605,0.29615534765848056,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_2/inf_pick_2 | NOVZ:seis_pick_1/inf_pick_1 | OTVZ:seis_pick_1/inf_pick_2 | SNVZ:seis_pick_1/inf_pick_2,S2I2S2I2S1I1S1I2S1I2,3300.0,3.3,1827752.0,5662256.0,2200.287842,0.9955072760552521,-0.1365168250089896,5
ETVZ:seis_pick_2/inf_pick_2 | NGZ:seis_pick_1/inf_pick_1 | NOVZ:seis_pick_1/inf_pick_2 | OTVZ:seis_pick_1/inf_pick_1 | SNVZ:seis_pick_1/inf_pick_1,S2I2S1I1S1I2S1I1S1I1,2500.0,2.5,1828328.0,5661680.0,1673.186646,0.9956422498330917,0.47679801100074093,5
